global_step,episode,episode_length,mean_reward,queue_total_proxy,co2_total_mg,fuel_total_ml,throughput,avg_waiting_proxy
1782000,1650,1080,-37.20987615582342,28110.0,159272198.811492,51529456.48343543,557.0,92.97557085926691
1783080,1651,1080,-39.497010645138616,28424.0,167707833.3467975,54241635.618467584,568.0,99.15762515864616
1784160,1652,1080,-37.578756751549854,27602.0,162866804.05280823,52681714.27423453,560.0,91.40451554168189
1785240,1653,1080,-42.83623352105796,33146.0,169274017.29490447,54770628.29936249,600.0,114.15372221456664
1786320,1654,1080,-41.626107567689694,32754.0,169770869.16333488,54924570.812802866,550.0,108.4759362509295
1787400,1655,1080,-44.62531098586693,35592.0,180342401.10501224,58347003.75310332,544.0,119.77578442461459
1788480,1656,1080,-47.849578184993916,35476.0,184515564.27621868,59682053.09971679,526.0,128.45983708857202
1789560,1657,1080,-37.829961135083366,28742.0,169032254.30846643,54672880.22320456,598.0,98.05814763894385
1790640,1658,1080,-39.42955965674572,28936.0,168794868.05537167,54594338.99998375,571.0,101.42211871044906
1791720,1659,1080,-37.968644648479625,27794.0,163301219.82582852,52822670.30840179,554.0,95.34173527115775
1792800,1660,1080,-42.329198384528354,34040.0,174088576.11324605,56319941.89230892,565.0,112.48271563184312
1793880,1661,1080,-46.51496213194335,37126.0,186510265.1821754,60335666.227866314,531.0,124.42210049858632
1794960,1662,1080,-50.145486742314695,40328.0,194000176.90636364,62755345.008921765,561.0,139.2453949912064
1796040,1663,1080,-57.69790663238006,50638.0,219085186.35619384,70886118.57425137,516.0,167.67810526606848
1797120,1664,1080,-41.09421869999445,30564.0,168004938.66628113,54346869.303608,563.0,107.64236570644658
1798200,1665,1080,-40.412633308238725,30968.0,174220135.04653615,56350355.728615545,567.0,103.38546368267177
1799280,1666,1080,-37.011213678915986,27868.0,161150433.02135986,52128990.5781885,584.0,93.11478897139236
1800360,1667,1080,-37.9469437786143,28636.0,165855514.3893195,53647678.160463095,593.0,99.15423478715489
1801440,1668,1080,-42.404078564339784,33124.0,168919073.88082078,54652104.3429304,560.0,112.86360403081822
1802520,1669,1080,-51.17408257499224,46600.0,199455127.01778436,64547227.58102382,572.0,151.30702559888448
1803600,1670,1080,-50.83599785710311,41874.0,197713179.4250534,63966599.358942136,529.0,140.90968656655113
1804680,1671,1080,-44.521461474518716,35102.0,180534732.39513928,58398397.62258935,539.0,116.69235446459443
1805760,1672,1080,-36.77292146422943,27548.0,159676580.24883643,51655804.916306764,567.0,94.6243501473905
1806840,1673,1080,-41.03496015489411,30224.0,169571935.86237764,54850510.84093567,550.0,103.4872178913779
1807920,1674,1080,-38.934553516873294,29626.0,166528461.22463587,53872164.81612458,564.0,101.22455167151837
1809000,1675,1080,-44.84676373130942,35904.0,182802417.78248143,59137963.3777239,565.0,122.1309713662026
1810080,1676,1080,-39.9124818141578,29924.0,169424725.555621,54799881.23910719,566.0,104.00034745475031
1811160,1677,1080,-40.58809724084533,30796.0,165078469.11407685,53407810.435302824,562.0,105.51556888993355
1812240,1678,1080,-38.38871122600581,28314.0,163424534.03648373,52868672.177118935,564.0,95.67690059576248
1813320,1679,1080,-40.44067130600173,29976.0,172391445.75844613,55755879.309892714,559.0,103.72639191346306
1814400,1680,1080,-37.49185635098701,27492.0,159864523.2750567,51717511.4657007,542.0,92.23553009185017
1815480,1681,1080,-43.27346079452592,34716.0,176233113.0847512,57015884.97888335,524.0,116.39969372023668
1816560,1682,1080,-38.38091500421561,28262.0,165337237.74531406,53478667.65390344,564.0,95.67322380282585
1817640,1683,1080,-39.77764626358913,29976.0,166264894.48069993,53786819.66037592,534.0,99.9076575761865
1818720,1684,1080,-40.94132178017446,31604.0,171120068.63224667,55356180.68931854,579.0,107.29831699484176
1819800,1685,1080,-45.14687723829985,34110.0,179373120.02107906,58024190.81524263,520.0,118.20970017666752
1820880,1686,1080,-41.35663722705479,30386.0,170405608.505683,55116853.35388727,571.0,110.46405005993533
1821960,1687,1080,-38.24671217566584,28308.0,165009727.48075324,53376794.760276236,561.0,97.99421649457334
1823040,1688,1080,-39.73445974521239,30072.0,168515254.915993,54508495.790870294,554.0,103.94156726646055
1824120,1689,1080,-40.68474516913905,30366.0,168057226.28595936,54364473.0021419,543.0,107.11850069287213
1825200,1690,1080,-40.061283998771415,29596.0,166191347.88506335,53766533.131478146,559.0,102.79026202888662
1826280,1691,1080,-49.1317373461575,40774.0,194038059.11602503,62775548.76092102,557.0,138.9039689252218
1827360,1692,1080,-38.07260272549326,28010.0,160085339.8752281,51784204.003105335,548.0,95.55170132532714
1828440,1693,1080,-37.743682243627696,28944.0,161739534.7419931,52327495.70698597,567.0,97.80195753359415
1829520,1694,1080,-46.284095376553594,38660.0,193700751.55999553,62650815.48215613,562.0,129.38159944347154
1830600,1695,1080,-46.40567063336738,37534.0,184065811.50622493,59549121.36908079,543.0,127.86840610136956
1831680,1696,1080,-42.308050558723664,32582.0,176383190.5364353,57052987.58492888,565.0,116.21589595280722
1832760,1697,1080,-37.01489745053316,28502.0,164340709.78747785,53161630.98419798,585.0,95.87681193959111
1833840,1698,1080,-38.043201116230456,29376.0,168385618.9891736,54465682.43773254,622.0,102.26780509316251
1834920,1699,1080,-38.760940462526776,28862.0,163442468.3783969,52870577.78065346,564.0,100.1434798099272
1836000,1700,1080,-48.84380977610702,42002.0,190811420.7618672,61745021.767589755,545.0,140.3589499378466
1837080,1701,1080,-35.44743192131997,27062.0,155613776.9145377,50344430.84926743,542.0,90.03138192800958
1838160,1702,1080,-38.73670541934354,30746.0,166807703.6740869,53964504.7733412,579.0,105.41141853979059
1839240,1703,1080,-57.171616277572554,53550.0,217194647.50784093,70283451.24071005,515.0,170.5869415351905
1840320,1704,1080,-86.06491441711839,88586.0,301128653.5082541,97445609.61111864,559.0,293.795525930952
1841400,1705,1080,-42.54553295190823,33216.0,176161469.50371832,56982413.38361535,546.0,114.31683999693546
1842480,1706,1080,-43.72398282090501,35924.0,179341596.2633477,58017317.16965016,537.0,121.22321105097014
1843560,1707,1080,-59.56964781001422,51952.0,216703837.5266515,70106910.36183104,562.0,180.6842656771084
1844640,1708,1080,-40.81889299223345,30812.0,170726157.5558198,55222987.73179637,556.0,108.49298142986767
1845720,1709,1080,-43.55948274700169,35012.0,177432442.4023497,57401325.71762694,539.0,116.84542729580733
1846800,1710,1080,-49.346257817594626,41704.0,192763376.4267606,62370711.52288597,548.0,137.18140219263324
1847880,1711,1080,-38.338154129539056,29406.0,166789270.10347006,53948288.19397941,552.0,99.41550666599939
1848960,1712,1080,-38.85667394822452,29610.0,166610987.75864,53898573.07868016,553.0,101.78216914840584
1850040,1713,1080,-43.09934664465986,35658.0,178675141.8743249,57798763.481296994,567.0,120.59225014434934
1851120,1714,1080,-39.63745555200511,29974.0,167544723.57813644,54198883.48869845,563.0,105.46759413904394
1852200,1715,1080,-43.34351420992123,33958.0,175611249.284888,56807053.31976139,522.0,117.13946674968267
1853280,1716,1080,-42.55502408992792,34504.0,176296447.44077325,57031719.28361296,566.0,117.0497209684786
1854360,1717,1080,-55.61916974163356,49642.0,208719393.56861216,67533405.93666247,594.0,173.34393857975965
1855440,1718,1080,-45.17956457669306,37102.0,186399606.47853157,60300527.931134515,576.0,126.9164660879378
1856520,1719,1080,-37.99298286690261,30134.0,171017963.79020494,55314474.679942794,589.0,104.08592793534315
1857600,1720,1080,-37.29007307573424,28340.0,161847389.99512386,52362201.35178861,550.0,96.36774221406274
1858680,1721,1080,-47.79520524076639,40894.0,189152920.54178253,61200440.7684006,554.0,135.9945468793048
1859760,1722,1080,-40.201125001855644,30962.0,170017477.7530555,54996702.712602444,537.0,106.38702398542134
1860840,1723,1080,-37.21041457460028,28750.0,162405287.3075603,52540963.07524231,571.0,98.22240252882487
1861920,1724,1080,-38.06090081286325,29718.0,164691383.84124386,53278770.35623926,564.0,100.9106946907339
1863000,1725,1080,-38.7884077950953,29944.0,165869347.8790814,53658885.90913193,551.0,101.0881684988297
1864080,1726,1080,-41.77744287856837,32486.0,172323569.62084702,55738244.03678436,542.0,113.69133206581924
1865160,1727,1080,-52.02474389652727,45798.0,201970518.9053261,65345930.20245899,546.0,156.55116662497912
1866240,1728,1080,-42.05952186857998,31464.0,170547989.8282665,55172712.33675844,559.0,110.52991014065807
1867320,1729,1080,-42.823793006370195,35636.0,177066007.1805608,57282585.57321032,550.0,120.10831157076363
1868400,1730,1080,-38.76863222739324,29698.0,165469896.7535546,53530458.31443985,545.0,100.63463191269066
1869480,1731,1080,-53.63711785797153,45566.0,205407734.7121838,66452421.46190678,555.0,157.8463203147363
1870560,1732,1080,-50.766742443707216,45890.0,200562348.1302449,64894668.944306664,580.0,151.48088954056473
1871640,1733,1080,-39.17537053090835,30594.0,167147253.9776608,54072829.22192097,560.0,104.97284666111024
1872720,1734,1080,-37.69692013370927,27898.0,162070069.91802737,52422246.59692067,555.0,97.01447663533632
1873800,1735,1080,-40.62342959033939,31922.0,172422473.79801428,55773393.89660158,539.0,109.16514392690719
1874880,1736,1080,-39.17939450296453,32004.0,169742110.1537345,54909709.56986317,586.0,107.78591851683201
1875960,1737,1080,-672.8451497985366,908202.0,1461892677.0460327,473395486.8542696,273.0,3053.6141498262405
1877040,1738,1080,-37.86394656008454,30486.0,166228291.3168188,53775831.76012685,561.0,103.15097304420193
1878120,1739,1080,-37.581510988788125,28402.0,164108542.43393862,53090345.26103808,552.0,98.6555179623546
1879200,1740,1080,-51.2777980412848,41860.0,197629926.82115722,63928924.30852201,532.0,146.19721317889585
1880280,1741,1080,-36.89192527902103,28046.0,158731208.20185813,51348574.218407676,525.0,94.46188930793858
1881360,1742,1080,-40.99856811640214,31162.0,171819688.5770161,55572569.62096044,531.0,107.85392510248123
1882440,1743,1080,-53.470616826416716,46086.0,206589366.53801486,66830351.34072113,547.0,159.52137178547656
1883520,1744,1080,-48.92788167968759,41794.0,192030888.1324576,62129188.33621454,555.0,142.50820551885025
1884600,1745,1080,-49.673879870034796,42486.0,196183006.0484548,63468736.77677894,530.0,141.49046338032576
1885680,1746,1080,-37.76694120180773,29104.0,162111834.8878756,52441771.9073169,547.0,101.16829950278596
1886760,1747,1080,-53.72340052340962,46814.0,209247625.57825136,67694340.5618049,554.0,158.8590167338533
1887840,1748,1080,-39.38338436422027,31708.0,169681643.01876366,54892999.82415129,565.0,109.05899499705933
1888920,1749,1080,-36.74573500496369,29922.0,165350991.37654957,53491477.65571314,564.0,98.87753121789625
1890000,1750,1080,-39.64157901565085,30754.0,168463116.03863096,54493248.29601856,528.0,106.86180781814946
1891080,1751,1080,-40.783264560625,32200.0,173701388.14165533,56187535.42401791,564.0,111.0453098184637
1892160,1752,1080,-44.881998388818886,37628.0,185170569.3841035,59903886.14046581,561.0,128.63246936362938
1893240,1753,1080,-42.473896395829925,32206.0,174564862.62982976,56466482.140256666,545.0,111.50995568646019
1894320,1754,1080,-37.02428795061792,28840.0,163408578.3903151,52863527.606532104,587.0,98.98057850804162
1895400,1755,1080,-48.71296898126842,40112.0,192018326.86929598,62111874.76927918,535.0,136.3928033980886
1896480,1756,1080,-43.58026486209316,35980.0,177188065.83647126,57325073.962402634,554.0,121.7573142505896
1897560,1757,1080,-38.40549658274138,28662.0,165365522.24395978,53489651.05791651,538.0,98.64918184409112
1898640,1758,1080,-40.68157031961728,32578.0,174582152.24842793,56470124.642354004,534.0,110.75001140536996
1899720,1759,1080,-37.74219822758642,29256.0,166090300.4769794,53723953.699702404,561.0,99.390945282751
1900800,1760,1080,-35.9874897115531,27458.0,160371556.31666628,51877833.55665789,587.0,93.35927471529173
1901880,1761,1080,-44.0441561502886,35022.0,183356633.5554284,59302926.75955887,575.0,121.41859452517551
1902960,1762,1080,-59.49189201166395,55090.0,220974554.73175818,71504873.26415163,555.0,181.58947730414323
1904040,1763,1080,-47.67236090577576,41340.0,197917868.7148987,64020125.431721285,570.0,139.14505896666134
1905120,1764,1080,-39.196882016432596,30030.0,165351591.6713302,53491673.861653306,569.0,106.58369902906485
1906200,1765,1080,-50.08779155257312,42142.0,196178494.4792536,63456986.9621449,556.0,146.6490923254416
1907280,1766,1080,-40.230812424775,30050.0,168246652.69642755,54425014.00060325,521.0,102.32656097750804
1908360,1767,1080,-40.223858750776465,30220.0,166276972.53271833,53787654.22217524,525.0,102.66003894740145
1909440,1768,1080,-39.28002523702664,29032.0,166962403.16452536,54011430.96594871,553.0,100.9015177556011
1910520,1769,1080,-37.737933152831694,29596.0,169824618.778907,54923005.00395407,590.0,102.81430361460717
1911600,1770,1080,-38.18954252561518,28888.0,163580440.45459214,52915078.0053716,558.0,99.0973255416022
1912680,1771,1080,-47.94519950492047,40688.0,195620316.64252624,63285144.246851146,542.0,138.74486553182084
1913760,1772,1080,-39.81946068924532,29330.0,166671592.83512282,53907377.18149245,534.0,102.62370456612608
1914840,1773,1080,-41.322820246085065,31950.0,172550149.00665146,55816142.12837609,550.0,111.26322681745347
1915920,1774,1080,-42.82599603690885,35880.0,178648200.89261243,57799169.1457002,569.0,122.99974364576344
1917000,1775,1080,-47.76601676632144,38408.0,190987266.1258364,61779845.815489374,545.0,136.13379846358487
1918080,1776,1080,-39.277029646644564,29428.0,168862270.37682778,54622195.32188754,561.0,101.79431876844939
1919160,1777,1080,-43.53313033658331,33798.0,178444926.21254653,57714966.87558879,562.0,121.01400594982259
1920240,1778,1080,-37.450231634166855,29146.0,165759793.20089483,53622250.07773566,560.0,100.00124700817497
1921320,1779,1080,-46.933411737898055,39740.0,189206768.4797365,61211543.94332406,560.0,132.91483756627755
1922400,1780,1080,-37.72093193476266,28832.0,164466683.1254449,53200863.2042062,560.0,99.66964950190761
1923480,1781,1080,-39.86994853117957,30930.0,171031900.26052278,55318005.51912653,543.0,107.17831933219216
1924560,1782,1080,-44.29044886903498,35166.0,182172066.7535055,58926872.619254224,548.0,122.68634946788151
1925640,1783,1080,-39.09997497562992,30572.0,165757106.79113162,53623620.25161202,562.0,106.49958924682296
1926720,1784,1080,-41.130658009972954,30722.0,171402964.49423996,55437456.26156428,547.0,106.93425007369083
1927800,1785,1080,-39.48031282530469,30586.0,167754034.09821355,54270430.871376544,556.0,106.29194982616018
1928880,1786,1080,-44.45781402192111,36922.0,186890532.29975292,60459146.99661658,554.0,126.07231044112936
1929960,1787,1080,-59.888385687836795,55348.0,223542373.6438842,72335244.0206187,537.0,185.16542094013974
1931040,1788,1080,-43.199074988303394,36304.0,179477266.1381811,58069171.212107606,559.0,122.47255730742252
1932120,1789,1080,-44.5776082201387,36716.0,186424540.79235777,60305048.36158505,560.0,125.54359741920793
1933200,1790,1080,-55.57969601163006,50066.0,214216450.10898575,69307103.40464321,568.0,169.24014249522276
1934280,1791,1080,-37.091599107084534,28780.0,164944536.84716883,53351518.246397,569.0,100.41182327033478
1935360,1792,1080,-41.48357215117697,33462.0,171382210.4701316,55449521.94141302,556.0,116.09234602774588
1936440,1793,1080,-40.268301529354325,30994.0,168660336.15713182,54563875.16990935,532.0,107.94787140875857
1937520,1794,1080,-42.8648120604624,33882.0,174945615.16358656,56597042.34522436,533.0,115.5409063253444
1938600,1795,1080,-43.84847972756515,36326.0,180669644.22937012,58446324.1117122,551.0,126.45238474493793
1939680,1796,1080,-41.50706064245668,31776.0,173163177.28883907,56012244.75501637,524.0,110.69645656049815
1940760,1797,1080,-38.46081602583115,29786.0,165611292.9201452,53573819.86432704,557.0,101.6988113235979
1941840,1798,1080,-39.07632019139896,30696.0,167115112.22871873,54056308.10061926,560.0,107.0500294663692
1942920,1799,1080,-38.893800998356454,30368.0,167771488.93641254,54269086.74500455,537.0,104.21342098707065
1944000,1800,1080,-40.37382810911645,31720.0,171646337.76478264,55521262.584554866,545.0,109.667556000107
1945080,1801,1080,-43.85543739805003,36148.0,179903211.08090514,58196313.80293548,554.0,126.0916202030872
1946160,1802,1080,-39.17121232956604,30946.0,172557521.85561886,55815886.726964995,571.0,106.99373909445647
1947240,1803,1080,-46.740229093757065,37842.0,188604203.060904,61006050.8211836,538.0,131.6057252359482
1948320,1804,1080,-38.1794967375491,30394.0,168607336.43245462,54541492.94718382,573.0,105.79503980103836
